employee_id,first_name,last_name,gender,birth_date,hire_date,exit_date,attrition_flag,manager_id,role_id,is_ghost_manager_flag,invalid_exit_date_flag,missing_exit_date_flag,active_with_exit_date_flag,age_years,tenure_years
255,Magdy,Radwan,Male,1998-10-22,2020-10-02,,No,1810,1,False,False,False,False,27.2,5.2
256,Essam,Hafez,Male,1986-02-26,2021-11-20,2024-02-03,Yes,7855,71,False,False,False,False,39.8,2.2
257,Dina,Zohair,Female,1998-10-16,2019-07-18,2024-03-15,Yes,4136,46,False,False,False,False,27.2,4.7
258,Walid,Selim,Male,1998-11-24,2023-07-25,,No,7787,1,False,False,False,False,27.1,2.4
259,Ziad,Attia,Male,1980-10-09,2021-08-14,,No,6783,31,False,False,False,False,45.2,4.4
260,Mona,Abdalla,Female,1985-11-03,2020-05-08,,No,10099,42,False,False,False,False,40.2,5.7
261,Hala,Wahba,Female,1997-05-03,2022-10-09,,No,14613,15,False,False,False,False,28.7,3.2
262,Heba,Desouki,Female,1999-06-26,2023-01-29,,No,2425,34,False,False,False,False,26.5,2.9
263,Sahar,Salem,Female,1984-03-08,2021-01-12,,No,3519,27,False,False,False,False,41.8,5.0
264,Manar,Abdo,Female,2001-06-30,2022-10-25,,No,11854,45,False,False,False,False,24.5,3.2
265,Sameh,Sorour,Male,1999-11-26,2022-02-16,,No,12681,45,False,False,False,False,26.1,3.9
266,Hend,Hafez,Female,1982-07-05,2019-03-21,,No,4880,29,False,False,False,False,43.5,6.8
267,Hosam,Gamal,Male,1992-01-07,2021-11-21,2022-12-27,Yes,2936,18,False,False,False,False,34.0,1.1
268,Tarek,Abdalla,Male,2002-02-23,2023-09-22,,No,12155,12,False,False,False,False,23.9,2.3
269,Hend,Sherif,Female,1996-04-24,2020-09-05,,No,12452,25,False,False,False,False,29.7,5.3
270,Dina,Shalaby,Female,1990-12-08,2024-01-15,,No,12274,40,False,False,False,False,35.1,2.0
271,Samir,Moustafa,Male,1983-10-12,2024-06-13,2025-08-06,Yes,11866,64,False,False,False,False,42.2,1.1
272,Nour,Diab,Female,1995-11-18,2022-07-12,,No,10812,69,False,False,False,False,30.1,3.5
273,Khaled,Selim,Male,1992-08-19,2022-12-05,,No,13257,60,False,False,False,False,33.4,3.1
274,Walid,Ramadan,Male,1999-02-22,2021-04-20,,No,2067,2,False,False,False,False,26.9,4.7
275,Mahmoud,Mostafa,Male,1988-04-16,2020-10-27,,No,6387,50,False,False,False,False,37.7,5.2
276,Nada,Gamal,Female,1993-11-03,2022-01-23,2024-12-07,Yes,11706,59,False,False,False,False,32.2,2.9
277,Wael,Nawara,Male,1992-09-26,2020-05-19,2021-08-14,Yes,7224,28,False,False,False,False,33.3,1.2
278,Noha,Nassar,Female,1997-09-28,2022-12-14,,No,13746,25,False,False,False,False,28.3,3.0
279,Amira,Nassar,Female,2001-10-17,2022-01-17,2025-12-20,Yes,3866,35,False,False,False,False,24.2,3.9
280,Doaa,Osman,Female,1978-03-24,2024-05-10,,No,12888,42,False,False,False,False,47.8,1.6
281,Wael,Tawfik,Male,2002-08-23,2022-01-08,,No,3072,57,False,False,False,False,23.4,4.0
282,Mostafa,Badawy,Male,1981-07-31,2020-05-05,,No,6237,31,False,False,False,False,44.4,5.7
283,Sherif Walid,Hamdy,Male,1999-11-08,2023-01-09,,No,10640,13,False,False,False,False,26.1,3.0
284,Ahmed,Abdo,Male,1998-11-20,2021-04-13,,No,2356,35,False,False,False,False,27.1,4.7
285,Samir,Ismail,Male,1978-03-22,2020-10-19,2022-07-03,Yes,11866,63,False,False,False,False,47.8,1.7
286,Omar,Makhlouf,Male,1990-04-14,2023-01-20,,No,8083,28,False,False,False,False,35.7,2.9
287,Amr,Shalaby,Male,1976-12-21,2024-03-27,2025-05-20,Yes,67,74,False,False,False,False,49.0,1.1
288,Ramzy,Sabry,Male,1978-10-15,2023-11-22,,No,6271,10,False,False,False,False,47.2,2.1
289,Heba,Gabr,Female,1982-03-11,2022-01-17,,No,2934,30,False,False,False,False,43.8,4.0
290,Emad,Assal,Male,1991-04-07,2020-11-08,,No,9412,47,False,False,False,False,34.7,5.1
291,Amr,El-Sayed,Male,1990-11-13,2020-08-27,,No,9695,17,False,False,False,False,35.1,5.3
292,Sahar,Nasr,Female,1982-12-22,2021-03-31,,No,10849,50,False,False,False,False,43.0,4.8
293,Samir,Tantawy,Male,1998-01-14,2020-06-18,,No,6353,57,False,False,False,False,28.0,5.5
294,Adel,Ayoub,Male,2001-03-19,2019-01-24,,No,2533,34,False,False,False,False,24.8,6.9
295,Mahmoud,Ibrahim,Male,1983-10-17,2021-04-10,,No,7085,27,False,False,False,False,42.2,4.7
296,Ramy,Ibrahim,Male,1993-04-23,2021-01-22,,No,1346,59,False,False,False,False,32.7,4.9
297,Samir,Ramadan,Male,2001-05-25,2021-02-04,,No,9171,46,False,False,False,False,24.6,4.9
298,Samy,Barakat,Male,1989-08-18,2023-03-26,,No,1006,38,False,False,False,False,36.4,2.8
299,Manar,Borhan,Female,1975-11-16,2024-02-22,,No,650,52,False,False,False,False,50.1,1.9
300,Emad,Ismail,Male,1998-11-03,2019-12-03,,No,415,46,False,False,False,False,27.2,6.1
301,Rania,Diab,Female,1985-01-29,2021-11-11,,No,8514,30,False,False,False,False,40.9,4.1
302,Hend,Shalaby,Female,1982-08-25,2022-02-18,,No,13108,39,False,False,False,False,43.4,3.9
303,Mai,Abdalla,Female,1982-01-13,2023-03-08,,No,8725,40,False,False,False,False,44.0,2.8
304,Doaa,Khalil,Female,1990-09-04,2024-03-29,,No,3566,15,False,False,False,False,35.3,1.8
305,Tamer,Shahin,Male,1969-07-08,2023-04-18,,No,9214,11,False,False,False,False,56.5,2.7
306,Eman,Sherif,Male,1972-04-15,2021-07-07,,No,10250,65,False,False,False,False,53.7,4.5
307,Mona,Elnaggar,Female,1984-08-24,2020-12-13,,No,6925,75,False,False,False,False,41.4,5.1
308,Hosam,Yousef,Male,1999-04-02,2023-09-06,2025-05-10,Yes,7379,2,False,False,False,False,26.8,1.7
309,Magdy,Elnaggar,Male,1986-04-03,2023-08-14,,No,449,5,False,False,False,False,39.7,2.4
310,Amira,Lotfy,Female,2002-01-24,2023-04-17,,No,11505,13,False,False,False,False,23.9,2.7
311,Mohamed,Fouad,Male,1998-07-26,2022-05-01,,No,6578,2,False,False,False,False,27.4,3.7
312,Mahmoud,Selim,Male,1994-07-06,2021-06-17,2025-02-09,Yes,6578,4,False,False,False,False,31.5,3.6
313,Mahmoud,Mostafa,Male,1993-03-30,2020-04-24,,No,1637,14,False,False,False,False,32.8,5.7
314,Bassem,Fouad,Male,1976-08-09,2022-09-14,,Yes,194,75,False,False,True,False,49.4,3.3
315,Nour,Mandour,Female,2002-12-07,2023-02-14,,No,2482,45,False,False,False,False,23.1,2.9
316,Naglaa,Salem,Female,1992-07-23,2022-08-10,,No,9823,16,False,False,False,False,33.4,3.4
317,Walid,Shahin,Male,1994-03-22,2020-01-12,,No,9661,59,False,False,False,False,31.8,6.0
318,Ghada,Ayoub,Female,1991-08-15,2023-07-09,,No,3439,70,False,False,False,False,34.4,2.5
319,Walid,Mandour,Male,1979-05-10,2020-05-12,,No,3600,41,False,False,False,False,46.6,5.6
320,Manar,Sorour,Female,2002-01-23,2023-08-26,,No,3073,24,False,False,False,False,23.9,2.4
321,Sara,Soliman,Female,2002-04-09,2022-04-18,,No,2297,13,False,False,False,False,23.7,3.7
322,Rania,Gabr,Female,1992-03-12,2019-02-01,,No,8684,61,False,False,False,False,33.8,6.9
323,Hazem,Sabry,Male,1982-10-20,2022-05-22,2023-10-30,Yes,9858,19,False,False,False,False,43.2,1.4
324,Bassem,Nassar,Male,2000-12-28,2022-08-21,,No,7127,57,False,False,False,False,25.0,3.4
325,Naglaa,Assal,Female,2002-01-19,2021-08-19,,No,6398,24,False,False,False,False,24.0,4.4
326,Faris,Elwy,Male,1981-04-23,2023-11-05,,No,10436,75,False,False,False,False,44.7,2.2
327,Nevine,Bishara,Female,1985-09-13,2020-04-16,2024-05-06,Yes,10350,16,False,False,False,False,40.3,4.1
328,Sherin,Ragab,Female,1995-06-25,2024-06-02,,No,11054,37,False,False,False,False,30.5,1.6
329,Tarek,Khamis,Male,1990-01-29,2022-01-24,,No,8159,61,False,False,False,False,35.9,3.9
330,Mahmoud,Borhan,Male,2002-10-01,2019-06-02,2023-04-12,Yes,14276,34,False,False,False,False,23.3,3.9
331,Walid,Mostafa,Male,1984-08-05,2019-05-20,,No,5549,73,False,False,False,False,41.4,6.6
332,Ola,Sorour,Female,2001-07-30,2022-09-27,,No,13005,56,False,False,False,False,24.4,3.3
333,Mohamed,Mansour,Male,1979-08-12,2019-01-25,,No,8404,53,False,False,False,False,46.4,6.9
334,Hala,Abdel-Rahman,Female,1997-10-29,2022-10-12,2024-08-18,Yes,7316,3,False,False,False,False,28.2,1.9
335,Youssef,Shaker,Male,1984-09-14,2020-01-29,,No,12008,38,False,False,False,False,41.3,5.9
336,Ayman,Abdalla,Male,1994-07-22,2021-07-29,,No,1754,47,False,False,False,False,31.4,4.4
337,Ramy,Farid,Male,2002-10-24,2022-08-23,,No,13031,46,False,False,False,False,23.2,3.4
338,Asmaa,Abdo,Female,2001-07-28,2019-01-20,2020-01-17,Yes,14670,67,False,False,False,False,24.4,1.0
339,Hazem,Gabr,Male,2002-10-24,2024-06-17,,No,7308,56,False,False,False,False,23.2,1.5
340,Sherif,Barakat,Male,1982-10-06,2023-12-23,,No,13179,8,False,False,False,False,43.2,2.0
341,Aya,Amer,Female,1996-04-27,2022-09-09,,No,8102,47,False,False,False,False,29.7,3.3
342,Mohamed,Radwan,Male,2002-03-21,2023-08-08,2024-07-10,Yes,8703,2,False,False,False,False,23.8,0.9
343,Ramy,Attia,Male,1988-05-10,2023-09-06,,No,11094,61,False,False,False,False,37.6,2.3
344,Adel,Metwally,Male,1991-07-28,2023-06-07,,No,5732,69,False,False,False,False,34.4,2.6
345,Essam,Salem,Male,1984-08-08,2023-09-14,2025-08-05,Yes,12372,61,False,False,False,False,41.4,1.9
346,Sameh,Tantawy,Male,1993-01-24,2023-05-24,,No,3214,3,False,False,False,False,32.9,2.6
347,Asmaa,Desouki,Female,1996-07-27,2022-09-15,,No,9845,36,False,False,False,False,29.4,3.3
348,Karim,Soliman,Male,1998-11-12,2021-02-17,,No,397,34,False,False,False,False,27.1,4.9
349,Asmaa,Elwy,Female,1983-01-10,2019-01-11,,No,14865,60,False,False,False,False,43.0,7.0
350,Youssef,Yousef,Male,1994-11-01,2021-07-08,,No,7614,25,False,False,False,False,31.2,4.5
351,Mai,Nagi,Female,1991-01-17,2022-05-07,,No,8101,48,False,False,False,False,35.0,3.7
352,Ahmed,Bishara,Male,1990-09-27,2019-06-23,,No,3928,49,False,False,False,False,35.3,6.5
353,Karim,Makhlouf,Male,1982-09-08,2021-02-18,,No,3643,63,False,False,False,False,43.3,4.9
354,Naglaa,Osman,Female,2000-06-09,2020-07-19,2023-11-09,Yes,7864,12,False,False,False,False,25.6,3.3
355,Faris,Ragab,Male,2002-01-16,2022-07-04,,No,6885,35,False,False,False,False,24.0,3.5
356,Heba,Mostafa,Female,1994-06-09,2020-11-11,,No,10162,37,False,False,False,False,31.6,5.1
357,Adel,Ezzat,Male,1991-02-23,2023-08-14,,No,684,71,False,False,False,False,34.9,2.4
358,Ramy,Tantawy,Male,1989-10-18,2020-02-16,,No,9122,71,False,False,False,False,36.2,5.9
359,Ramzy,Farid,Male,2001-07-20,2021-10-02,,No,14468,34,False,False,False,False,24.5,4.2
360,Amira,Abdalla,Female,1992-06-14,2022-02-28,,No,13835,49,False,False,False,False,33.5,3.8
361,Mohamed,Assal,Male,1992-05-08,2021-06-16,,No,8651,15,False,False,False,False,33.7,4.5
362,Walid,Wahba,Male,1999-09-13,2020-05-10,,No,11038,67,False,False,False,False,26.3,5.6
363,Nader,Soliman,Male,1988-09-15,2021-09-08,,No,13746,28,False,False,False,False,37.3,4.3
364,Nevine,Elnaggar,Female,1994-01-12,2022-12-07,2025-12-19,Yes,14348,47,False,False,False,False,32.0,3.0
365,Omar,Badawy,Male,1997-05-17,2022-09-23,,No,9947,69,False,False,False,False,28.6,3.3
366,Sahar,Gabr,Female,2000-05-31,2019-08-05,,No,5355,24,False,False,False,False,25.6,6.4
367,Lobna,Mandour,Female,2001-03-24,2020-03-28,,No,6750,1,False,False,False,False,24.8,5.8
368,Hend,Ramadan,Female,1990-04-11,2021-09-15,,No,3129,36,False,False,False,False,35.7,4.3
369,Omar,Kamel,Male,2002-02-04,2019-10-18,,No,6722,1,False,False,False,False,23.9,6.2
370,Rania,Hilal,Female,2000-09-02,2019-07-19,,No,9602,24,False,False,False,False,25.3,6.5
371,Aya,Ayoub,Female,1989-12-21,2019-08-24,,No,11683,38,False,False,False,False,36.0,6.4
372,Tarek,Selim,Male,1981-03-10,2019-11-24,,No,12463,9,False,False,False,False,44.8,6.1
373,Sherif,Hafez,Male,1992-02-03,2022-08-04,2023-08-09,Yes,289,26,False,False,False,False,33.9,1.0
374,Yasmin,Saber,Female,1994-05-12,2019-01-10,2023-04-12,Yes,8061,59,False,False,False,False,31.6,4.3
375,Aya,Makhlouf,Female,2002-11-21,2022-01-04,2023-07-31,Yes,8534,56,False,False,False,False,23.1,1.6
376,Dina,Moustafa,Female,1995-06-28,2021-12-16,,No,3690,14,False,False,False,False,30.5,4.0
377,Sameh,Fekry,Male,1999-12-22,2023-09-28,2024-09-30,Yes,6917,56,False,False,False,False,26.0,1.0
378,Ramy,Nawara,Male,1989-07-15,2019-10-02,,No,12405,40,False,False,False,False,36.5,6.3
379,Nada,Sorour,Female,2000-11-12,2021-03-06,,No,13101,23,False,False,False,False,25.1,4.8
380,Hazem,Sabry,Male,1996-01-11,2022-11-21,,No,7625,36,False,False,False,False,30.0,3.1
381,Mariam,Bayoumi,Female,1977-02-05,2020-10-06,,No,15075,64,True,False,False,False,48.9,5.2
382,Doaa,El-Sayed,Female,1992-03-10,2023-07-28,,No,3017,69,False,False,False,False,33.8,2.4
383,Naglaa,Shahin,Female,1972-08-29,2022-12-25,,No,13669,43,False,False,False,False,53.3,3.0
384,Mai,Ghoneim,Female,1993-01-30,2020-04-05,,No,1925,70,False,False,False,False,32.9,5.7
385,Ramzy,Abdo,Male,2001-03-18,2019-08-22,,No,5483,45,False,False,False,False,24.8,6.4
386,Faris,Elnaggar,Male,1982-06-20,2023-04-06,,No,4847,27,False,False,False,False,43.5,2.7
387,Rabab,Badawy,Female,1997-05-01,2023-03-19,,No,777,58,False,False,False,False,28.7,2.8
388,Ashraf,Moustafa,Male,2002-07-31,2019-06-28,,No,11434,12,False,False,False,False,23.4,6.5
389,Nadia,Radwan,Female,1981-08-05,2022-11-12,,Yes,9566,42,False,False,True,False,44.4,3.1
390,Rabab,Gouda,Female,1983-10-20,2020-02-28,,No,7780,30,False,False,False,False,42.2,5.8
391,Doaa,Sherif,Female,2001-01-08,2019-12-11,,No,11041,67,False,False,False,False,25.0,6.1
392,Amira,Saad,Female,1975-08-14,2023-07-28,,No,5248,33,False,False,False,False,50.4,2.4
393,Walid,Hassan,Male,2002-11-11,2022-09-05,,No,6550,2,False,False,False,False,23.1,3.3
394,Salma,Tantawy,Female,1990-07-16,2023-09-24,,No,2297,16,False,False,False,False,35.5,2.3
395,Amira,Shalaby,Female,1990-11-06,2022-07-21,,No,9600,58,False,False,False,False,35.2,3.4
396,Hend,Amer,Female,1984-11-02,2021-01-25,,No,5633,75,False,False,False,False,41.2,4.9
397,Fatma,Nagi,Female,1973-02-20,2022-07-24,,No,14764,43,False,False,False,False,52.9,3.4
398,Samy,Abdalla,Male,1986-10-26,2023-08-17,,No,3125,60,False,False,False,False,39.2,2.4
399,Hala,Rizk,Female,1991-06-19,2022-03-05,,No,10321,14,False,False,False,False,34.5,3.8
400,Nour,Fawzy,Female,1998-10-16,2023-09-10,,No,11209,70,False,False,False,False,27.2,2.3
401,Tarek,Ezzat,Male,2000-05-26,2020-02-19,,No,10521,34,False,False,False,False,25.6,5.9
402,Ramy,Attia,Male,1984-10-30,2020-07-15,,No,11427,64,False,False,False,False,41.2,5.5
403,Abeer Noha,Gouda,Female,1990-02-21,2022-12-03,,No,14882,6,False,False,False,False,35.9,3.1
404,Youssef,Mansour,Male,1998-06-09,2019-09-29,2020-12-28,Yes,3442,67,False,False,False,False,27.6,1.2
405,Ahmed,El-Sayed,Male,2002-08-01,2019-09-04,,No,7419,45,False,False,False,False,23.4,6.3
406,Aya,Hamdy,Female,1998-03-13,2023-07-09,,No,2120,69,False,False,False,False,27.8,2.5
407,Ramy,Mostafa,Male,2002-07-24,2023-03-23,,No,13179,1,False,False,False,False,23.4,2.8
408,Khaled,Khalil,Male,1998-01-18,2022-06-03,,No,10852,67,False,False,False,False,28.0,3.6
409,Rania,Ramadan,Female,2001-06-15,2022-11-07,,No,14109,57,False,False,False,False,24.5,3.2
410,Heba,Mostafa,Female,1981-08-11,2023-02-04,,No,9198,42,False,False,False,False,44.4,2.9
411,Laila,Selim,Female,1990-12-12,2020-05-23,,No,14764,36,False,False,False,False,35.1,5.6
412,Samir,Hilal,Male,1997-05-20,2023-11-29,2025-01-02,Yes,4241,48,False,False,False,False,28.6,1.1
413,Yasmin,Abdalla,Female,1998-04-22,2023-05-25,,Yes,9547,23,False,False,True,False,27.7,2.6
414,Ibrahim,Fouad,Male,1974-08-29,2019-05-26,,No,10888,77,False,False,False,False,51.3,6.6
415,Abeer,Elwy,Female,1984-08-26,2023-09-15,,No,8588,53,False,False,False,False,41.3,2.3
416,Nada,Roushdy,Female,1998-08-22,2019-05-30,,No,4136,48,False,False,False,False,27.4,6.6
417,Rania,Fawzy,Female,1998-11-07,2021-03-26,,No,12267,3,False,False,False,False,27.2,4.8
418,Walid,Nasr,Male,1998-06-18,2022-08-04,,No,1890,45,False,False,False,False,27.5,3.4
419,Mona,Sharaf,Female,1992-04-12,2024-06-18,,No,6782,47,False,False,False,False,33.7,1.5
420,Aya,Sharaf,Female,2002-02-03,2024-05-06,,No,10695,67,False,False,False,False,23.9,1.7
421,Rabab,Kamel,Female,2001-05-31,2019-04-23,,No,14750,67,False,False,False,False,24.6,6.7
422,Nada,Ibrahim,Female,1983-07-17,2022-12-07,2023-11-29,Yes,1608,28,False,False,False,False,42.5,1.0
423,Hosam,Hilal,Male,2002-01-16,2020-06-14,,No,6295,2,False,False,False,False,24.0,5.5
424,Ayman,Ibrahim,Male,1990-05-01,2020-11-17,,No,10963,15,False,False,False,False,35.7,5.1
425,Wael,Makhlouf,Male,1995-07-26,2021-07-21,,No,6033,70,False,False,False,False,30.4,4.4
426,Mariam,Sorour,Female,1998-09-03,2019-07-30,2025-01-31,Yes,6517,48,False,False,False,False,27.3,5.5
427,Hend,Mansour,Female,1991-09-05,2019-01-26,2023-04-14,Yes,9586,50,False,False,False,False,34.3,4.2
428,Salma,Morsi,Female,2002-10-23,2019-03-14,2023-01-13,Yes,5972,13,False,False,False,False,23.2,3.8
429,Walid,Ghoneim,Male,1986-09-01,2024-02-19,2025-07-06,Yes,10036,49,False,False,False,False,39.3,1.4
430,Faris,Ibrahim,Male,1998-04-18,2020-01-03,2021-04-12,Yes,5747,57,False,False,False,False,27.7,1.3
431,Sameh,Khalil,Male,1991-09-18,2020-08-01,,No,6909,16,False,False,False,False,34.3,5.4
432,Ola,El-Sayed,Female,1978-04-09,2022-02-28,,No,3363,74,False,False,False,False,47.7,3.8
433,Magdy,Sorour,Male,2000-10-07,2023-05-02,,No,9063,67,False,False,False,False,25.2,2.7
434,Rabab,Roushdy,Male,2000-04-19,2019-02-18,,No,7093,68,False,False,False,False,25.7,6.9
435,Ahmed,Gabr,Male,1997-05-16,2021-02-09,,No,1873,15,False,False,False,False,28.6,4.9
436,Rania,Borhan,Female,1986-09-16,2021-10-04,,No,4304,71,False,False,False,False,39.3,4.2
437,Amira,Nagi,Female,1970-08-06,2024-01-12,,No,2239,11,False,False,False,False,55.4,2.0
438,Omar,Nagi,Male,1990-12-14,2022-04-04,,No,14876,69,False,False,False,False,35.0,3.7
439,Sameh,Soliman,Male,1990-09-13,2021-06-09,,No,588,4,False,False,False,False,35.3,4.6
440,Nada Nada,Metwally,Female,1972-05-28,2022-12-06,2023-11-22,Yes,2270,65,False,False,False,False,53.6,1.0
441,Amira,Hamdy,Female,1984-04-10,2019-10-06,,No,287,72,False,False,False,False,41.7,6.2
442,Heba,Gouda,Female,1985-07-10,2021-04-12,,No,14170,73,False,False,False,False,40.5,4.7
443,Hany,Saber,Male,1992-12-21,2023-10-12,,No,2255,3,False,False,False,False,33.0,2.2
444,Ramy,Abboud,Male,2002-09-08,2023-10-21,2024-08-03,Yes,988,1,False,False,False,False,23.3,0.8
445,Essam,Abdalla,Male,2001-10-18,2020-09-04,,No,390,23,False,False,False,False,24.2,5.3
446,Sahar,Saber,Female,1988-03-03,2020-05-26,,No,9680,27,False,False,False,False,37.8,5.6
447,Mostafa,Ibrahim,Male,1998-10-04,2020-03-31,,No,2315,4,False,False,False,False,27.2,5.8
448,Mona,Diab,Female,2002-07-23,2019-06-03,2025-01-03,Yes,9629,12,False,False,False,False,23.4,5.6
449,Manar,Yousef,Female,1977-07-02,2023-08-26,,No,4950,10,False,False,False,False,48.5,2.4
450,Ola,Salem,Female,1996-06-08,2021-06-06,,No,1794,69,False,False,False,False,29.6,4.6
451,Nader,Nasr,Male,1984-05-29,2024-02-04,,No,4721,73,False,False,False,False,41.6,1.9
452,Khaled,Zaki,Male,2001-06-17,2020-05-18,,No,1921,13,False,False,False,False,24.5,5.6
453,Samir,Hassan,Male,2000-02-24,2019-10-09,,No,2646,56,False,False,False,False,25.9,6.2
454,Hosam,Selim,Male,2002-07-01,2022-01-18,2023-11-14,Yes,4284,35,False,False,False,False,23.5,1.8
455,Doaa,Tawfik,Female,2000-09-19,2020-12-05,,No,6985,68,False,False,False,False,25.3,5.1
456,Nada,Ghanem,Female,1992-06-16,2019-03-02,,No,8535,48,False,False,False,False,33.5,6.8
457,Shereen,Borhan,Female,1988-07-20,2020-04-21,2024-07-11,Yes,9189,72,False,False,False,False,37.5,4.2
458,Ayman,Sherif,Male,2002-02-18,2019-04-25,,No,10236,12,False,False,False,False,23.9,6.7
459,Asmaa,Khamis,Female,1977-06-24,2019-12-22,,No,9380,77,False,False,False,False,48.5,6.0
460,Doaa,Fekry,Female,2001-12-05,2020-12-21,,No,1637,13,False,False,False,False,24.1,5.0
461,Ziad,Wahba,Male,1991-12-21,2021-10-01,2022-08-13,Yes,1486,47,False,False,False,False,34.0,0.9
462,Ghada,Abdel-Rahman,Female,1998-01-02,2020-11-10,2023-02-03,Yes,5054,2,False,False,False,False,28.0,2.2
463,Nada,Tantawy,Female,1998-10-30,2022-04-16,2024-12-09,Yes,4789,45,False,False,False,False,27.2,2.7
464,Hosam,Arafa,Male,1979-03-11,2022-12-13,2025-02-17,Yes,13582,64,False,False,False,False,46.8,2.2
465,Noha,Tantawy,Female,1991-10-08,2023-02-08,,No,2824,59,False,False,False,False,34.2,2.9
466,Bassem,Morsi,Male,1988-04-20,2022-11-21,,No,1560,40,False,False,False,False,37.7,3.1
467,Nada,Hegazy,Female,1989-09-21,2020-08-26,,No,5504,50,False,False,False,False,36.3,5.3
468,Sahar,Khattab,Female,2001-05-18,2020-10-13,,No,3440,13,False,False,False,False,24.6,5.2
469,Heba,Wahba,Female,1976-05-10,2019-06-09,,No,10918,76,False,False,False,False,49.6,6.6
470,Mona,Gabr,Female,1992-12-22,2020-03-05,,No,9954,15,False,False,False,False,33.0,5.8
471,Heba Manar,Mansour,Female,1990-03-20,2021-05-09,,No,126,17,False,False,False,False,35.8,4.6
472,Nader,Fahmy,Male,1976-02-20,2023-08-25,,No,5553,19,False,False,False,False,49.9,2.4
473,Sherif,Attia,Male,1990-12-18,2023-09-29,,No,12405,39,False,False,False,False,35.0,2.3
474,Youssef,Soliman,Male,2002-12-24,2021-02-07,,No,8484,2,False,False,False,False,23.0,4.9
475,Omar,Rizk,Male,1988-11-18,2024-01-04,,No,14959,18,False,False,False,False,37.1,2.0
476,Mariam,Abboud,Female,1983-10-06,2019-04-20,2021-07-12,Yes,8291,39,False,False,False,False,42.2,2.2
477,Walid,Abdo,Male,1998-03-09,2022-01-11,,No,5460,4,False,False,False,False,27.8,4.0
478,Heba,Salem,Female,1988-03-01,2023-09-17,,No,5355,29,False,False,False,False,37.8,2.3
479,Rabab,Nagi,Female,2001-09-17,2022-07-04,,No,3394,35,False,False,False,False,24.3,3.5
480,Rania,Gouda,Female,1990-12-02,2021-08-27,2022-10-30,Yes,8326,48,False,False,False,False,35.1,1.2
481,Samir,Bayoumi,Male,1999-06-27,2019-07-06,,No,8121,67,False,False,False,False,26.5,6.5
482,Asmaa,Sorour,Female,1990-07-02,2020-06-23,,No,3072,58,False,False,False,False,35.5,5.5
483,Amira,Khattab,Female,1998-06-09,2022-11-27,,No,389,37,False,False,False,False,27.6,3.1
484,Samy,Shahin,Male,2001-04-22,2020-04-10,,No,7555,56,False,False,False,False,24.7,5.7
